title,current_price,previous_price,discount,link,url_image
Lavadora Semiautomática Plus 4.5kg Preta Cor Preto 220V,869,1089,20,https://www.mercadolivre.com.br/lavadora-semiautomatica-plus-45kg-preta-cor-preto-220v/p/MLB15141911?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB15141911&position=19&search_layout=grid&type=product&tracking_id=73e495fb-c050-4328-b03d-22c371423129&deal_print_id=3e0b5daa-9c7f-4226-afb1-c5ededec6742&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_619097-MLB70195371342_062023-W.webp
Kit Guitarra Giannini Elétrica Stratocaster G100 Acessórios,844,1170,27,https://produto.mercadolivre.com.br/MLB-3301481886-kit-guitarra-giannini-eletrica-stratocaster-g100-acessorios-_JM?hide_psmb=true#position=46&search_layout=grid&type=item&tracking_id=73e495fb-c050-4328-b03d-22c371423129&deal_print_id=3e0b5daa-9c7f-4226-afb1-c5ededec6742&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_619097-MLB70195371342_062023-W.webp
Tênis Masculino E Feminino Charged Hit Under Armour,361,499,27,https://produto.mercadolivre.com.br/MLB-3391611959-tnis-masculino-e-feminino-charged-hit-under-armour-_JM?hide_psmb=true#position=47&search_layout=grid&type=item&tracking_id=73e495fb-c050-4328-b03d-22c371423129&deal_print_id=3e0b5daa-9c7f-4226-afb1-c5ededec6742&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_619097-MLB70195371342_062023-W.webp
Caixa Amplificada Connect Lights Cm-400 Preta Mondial Bivolt Cor Preto 110V/220V,499,659,24,https://www.mercadolivre.com.br/caixa-amplificada-connect-lights-cm-400-preta-mondial-bivolt-cor-preto-110v220v/p/MLB18247621?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18247621&position=20&search_layout=grid&type=product&tracking_id=73e495fb-c050-4328-b03d-22c371423129&deal_print_id=3e0b5daa-9c7f-4226-afb1-c5ededec6742&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_619097-MLB70195371342_062023-W.webp
Chave De Imp 3/4 Biturbo Gds 18v 1050h C/ 2 Bat 4ah Bosch,2319,2599,10,https://produto.mercadolivre.com.br/MLB-2731156254-chave-de-imp-34-biturbo-gds-18v-1050h-c-2-bat-4ah-bosch-_JM?hide_psmb=true#position=48&search_layout=grid&type=item&tracking_id=73e495fb-c050-4328-b03d-22c371423129&deal_print_id=3e0b5daa-9c7f-4226-afb1-c5ededec6742&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_619097-MLB70195371342_062023-W.webp
Cabeceira Casal Em Ripado Noronha Com Frame Linea Brasil Cor Carvalho,341,499,31,https://www.mercadolivre.com.br/cabeceira-casal-em-ripado-noronha-com-frame-linea-brasil-cor-carvalho/p/MLB25442322?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB25442322&position=21&search_layout=grid&type=product&tracking_id=73e495fb-c050-4328-b03d-22c371423129&deal_print_id=3e0b5daa-9c7f-4226-afb1-c5ededec6742&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_619097-MLB70195371342_062023-W.webp
Micro-ondas Midea MXSA35   branco e preto 35L 127V,779,985,20,https://www.mercadolivre.com.br/micro-ondas-midea-mxsa35-branco-e-preto-35l-127v/p/MLB18908892?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18908892&position=22&search_layout=grid&type=product&tracking_id=73e495fb-c050-4328-b03d-22c371423129&deal_print_id=3e0b5daa-9c7f-4226-afb1-c5ededec6742&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_619097-MLB70195371342_062023-W.webp
Tênis Infantil Rickie Classic Jr Puma,243,349,30,https://produto.mercadolivre.com.br/MLB-3811278542-tnis-infantil-rickie-classic-jr-puma-_JM?hide_psmb=true#position=32&search_layout=grid&type=item&tracking_id=56d3cb92-bbf8-4d1f-92d1-5df5f936cd34&deal_print_id=f3ec0e3f-b9a1-4a65-b298-fc370dcf6db9&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_645531-MLB71331668399_082023-W.webp
Micro-ondas Midea MXSA35   branco e preto 35L 127V,779,985,20,https://www.mercadolivre.com.br/micro-ondas-midea-mxsa35-branco-e-preto-35l-127v/p/MLB18908892?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18908892&position=1&search_layout=grid&type=product&tracking_id=56d3cb92-bbf8-4d1f-92d1-5df5f936cd34&deal_print_id=f3ec0e3f-b9a1-4a65-b298-fc370dcf6db9&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_645531-MLB71331668399_082023-W.webp
Smartphone Motorola Moto E22 Azul + 10 Audiolivros Audiobook,779,1199,35,https://produto.mercadolivre.com.br/MLB-3912771068-smartphone-motorola-moto-e22-azul-10-audiolivros-audiobook-_JM?hide_psmb=true#position=33&search_layout=grid&type=item&tracking_id=56d3cb92-bbf8-4d1f-92d1-5df5f936cd34&deal_print_id=f3ec0e3f-b9a1-4a65-b298-fc370dcf6db9&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_645531-MLB71331668399_082023-W.webp
Câmera Inteligente Interna Im4 C + Micro-sd 32 Gb Intelbras,349,377,7,https://www.mercadolivre.com.br/cmera-inteligente-interna-im4-c-micro-sd-32-gb-intelbras/p/MLB19834997?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19834997&position=2&search_layout=grid&type=product&tracking_id=56d3cb92-bbf8-4d1f-92d1-5df5f936cd34&deal_print_id=f3ec0e3f-b9a1-4a65-b298-fc370dcf6db9&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_645531-MLB71331668399_082023-W.webp
Colchão Queen Ortopédico Firme Espuma D33 158x198x17cm Cor Cinza,736,892,17,https://www.mercadolivre.com.br/colcho-queen-ortopedico-firme-espuma-d33-158x198x17cm-cor-cinza/p/MLB25864155?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB25864155&position=3&search_layout=grid&type=product&tracking_id=56d3cb92-bbf8-4d1f-92d1-5df5f936cd34&deal_print_id=f3ec0e3f-b9a1-4a65-b298-fc370dcf6db9&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_645531-MLB71331668399_082023-W.webp
Access point indoor Ubiquiti UniFi UAP-AC-LR branco 24V,779,899,13,https://www.mercadolivre.com.br/access-point-indoor-ubiquiti-unifi-uap-ac-lr-branco-24v/p/MLB7953376?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB7953376&position=4&search_layout=grid&type=product&tracking_id=56d3cb92-bbf8-4d1f-92d1-5df5f936cd34&deal_print_id=f3ec0e3f-b9a1-4a65-b298-fc370dcf6db9&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_645531-MLB71331668399_082023-W.webp
Secador de cabelo Taiff Diamante Vulcan 2500W grafite 127V,682,747,8,https://www.mercadolivre.com.br/secador-de-cabelo-taiff-diamante-vulcan-2500w-grafite-127v/p/MLB19512138?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19512138&position=5&search_layout=grid&type=product&tracking_id=56d3cb92-bbf8-4d1f-92d1-5df5f936cd34&deal_print_id=f3ec0e3f-b9a1-4a65-b298-fc370dcf6db9&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_645531-MLB71331668399_082023-W.webp
Esmerilhadeira Angular 4.1/2 Bateria 21v Titanium + 5 Discos,376,479,21,https://produto.mercadolivre.com.br/MLB-3193735758-esmerilhadeira-angular-412-bateria-21v-titanium-5-discos-_JM?hide_psmb=true#position=35&search_layout=grid&type=item&tracking_id=56d3cb92-bbf8-4d1f-92d1-5df5f936cd34&deal_print_id=f3ec0e3f-b9a1-4a65-b298-fc370dcf6db9&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_645531-MLB71331668399_082023-W.webp
Tênis Puma Smash V2 Bdp Unissex Casual,286,333,13,https://produto.mercadolivre.com.br/MLB-1702005270-tnis-puma-smash-v2-bdp-unissex-casual-_JM?hide_psmb=true#position=36&search_layout=grid&type=item&tracking_id=56d3cb92-bbf8-4d1f-92d1-5df5f936cd34&deal_print_id=f3ec0e3f-b9a1-4a65-b298-fc370dcf6db9&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_645531-MLB71331668399_082023-W.webp
Fraldas Pom Pom Protek Grandinhos 14 u,27,49,44,https://www.mercadolivre.com.br/fraldas-pom-pom-protek-grandinhos-14-u/p/MLB19516424?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19516424&position=6&search_layout=grid&type=product&tracking_id=56d3cb92-bbf8-4d1f-92d1-5df5f936cd34&deal_print_id=f3ec0e3f-b9a1-4a65-b298-fc370dcf6db9&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_645531-MLB71331668399_082023-W.webp
